ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
23339,0,0,51,0,-51
23340,0,0,4,0,-4
23341,1,0,2,0,-2
23342,0,0,58,0,-58
23343,1,1,3741,1256,-2485
23344,1,0,164,0,-164
23345,1,0,80,0,-80
23346,1,1,152,1387,1235
23347,1,0,37,0,-37
23348,0,0,60,0,-60
23349,1,1,194,2163,1969
23350,1,0,27,0,-27
23351,1,0,82,0,-82
23352,0,0,81,0,-81
23353,1,0,64,0,-64
23354,1,1,161,1440,1279
23355,1,0,35,0,-35
23356,1,0,15,0,-15
23357,1,0,0,0,0
23358,1,1,81,1237,1156
23359,1,1,257,1312,1055
23360,1,1,280,1229,949
23361,1,0,11,0,-11
23362,0,0,12,0,-12
23363,0,0,25,0,-25
23364,1,1,120,1289,1169
23365,1,0,70,0,-70
23366,0,0,20,0,-20
23367,1,0,191,0,-191
23368,0,0,29,0,-29
23369,0,0,48,0,-48
23370,0,0,36,0,-36
23371,1,1,131,1406,1275
23372,0,0,161,0,-161
23373,1,0,4,0,-4
23374,0,0,9,0,-9
23375,1,1,3969,1647,-2322
23376,1,1,256,1314,1058
23377,0,0,41,0,-41
23378,1,0,17,0,-17
23379,0,0,51,0,-51
23380,1,0,84,0,-84
23381,1,1,550,1743,1193
23382,0,0,86,0,-86
23383,1,1,230,1337,1107
23384,1,0,51,0,-51
23385,1,0,101,0,-101
23386,1,1,813,1769,956
23387,1,0,20,0,-20
23388,1,0,3,0,-3
23389,0,0,5,0,-5
23390,1,0,51,0,-51
23391,1,0,13,0,-13
23392,1,0,79,0,-79
23393,1,0,39,0,-39
23394,1,0,108,0,-108
23395,1,0,26,0,-26
23396,1,0,44,0,-44
23397,0,0,5,0,-5
23398,0,0,60,0,-60
23399,1,0,5,0,-5
23400,0,0,39,0,-39
23401,1,0,7,0,-7
23402,0,0,127,0,-127
23403,1,1,685,1448,763
23404,0,0,31,0,-31
23405,0,0,65,0,-65
23406,1,0,28,0,-28
23407,0,0,53,0,-53
23408,1,1,499,1433,934
23409,1,0,93,0,-93
23410,1,1,329,1358,1029
23411,1,0,62,0,-62
23412,1,1,1042,1200,158
23413,1,1,272,1238,966
23414,0,0,1,0,-1
23415,1,0,27,0,-27
23416,0,0,317,0,-317
23417,0,0,51,0,-51
23418,0,0,12,0,-12
23419,1,1,226,1841,1615
23420,0,0,41,0,-41
23421,1,0,48,0,-48
23422,1,1,758,1460,702
23423,1,1,376,2663,2287
23424,1,1,1315,1695,380
23425,1,1,585,1421,836
23426,0,0,19,0,-19
23427,0,0,35,0,-35
23428,1,1,265,1308,1043
23429,1,1,92,1807,1715
23430,1,0,30,0,-30
23431,1,0,101,0,-101
23432,0,0,70,0,-70
23433,1,0,3,0,-3
23434,1,1,1200,1268,68
23435,1,1,1963,1373,-590
23436,1,1,611,1270,659
23437,0,0,65,0,-65
23438,1,1,440,1482,1042
23439,0,0,99,0,-99
23440,1,1,119,1223,1104
23441,1,1,457,1622,1165
23442,1,1,5,1323,1318
23443,0,0,41,0,-41
23444,1,0,14,0,-14
23445,1,0,81,0,-81
23446,1,0,56,0,-56
23447,1,1,580,1581,1001
23448,1,1,156,1203,1047
23449,1,0,13,0,-13
23450,0,0,2,0,-2
23451,0,0,15,0,-15
23452,1,1,189,1300,1111
23453,1,1,369,1387,1018
23454,0,0,9,0,-9
23455,1,0,7,0,-7
23456,1,1,445,1744,1299
23457,0,0,9,0,-9
23458,1,1,626,1656,1030
23459,0,0,6,0,-6
23460,1,0,87,0,-87
23461,0,0,24,0,-24
23462,0,0,22,0,-22
23463,1,0,39,0,-39
23464,1,1,717,1202,485
23465,1,0,122,0,-122
23466,1,0,3,0,-3
23467,1,1,532,1383,851
23468,1,1,312,1421,1109
23469,0,0,6,0,-6
23470,1,0,9,0,-9
23471,1,1,503,2005,1502
23472,0,0,41,0,-41
23473,0,0,125,0,-125
23474,1,0,72,0,-72
23475,0,0,49,0,-49
23476,1,0,89,0,-89
23477,1,1,1676,1407,-269
23478,0,0,23,0,-23
23479,1,0,12,0,-12
23480,0,0,111,0,-111
23481,0,0,33,0,-33
23482,1,1,342,1743,1401
23483,1,1,1970,2009,39
23484,0,0,13,0,-13
23485,1,0,29,0,-29
23486,1,0,11,0,-11
23487,1,0,89,0,-89
23488,1,0,15,0,-15
23489,1,1,29,1370,1341
23490,0,0,29,0,-29
23491,1,1,104,1924,1820
23492,1,1,926,2694,1768
23493,1,0,141,0,-141
23494,1,0,20,0,-20
23495,1,1,1073,1497,424
23496,1,0,192,0,-192
23497,1,0,33,0,-33
23498,1,1,503,1220,717
23499,1,0,14,0,-14
23500,0,0,5,0,-5
23501,1,0,33,0,-33
23502,0,0,62,0,-62
23503,0,0,43,0,-43
23504,1,1,1674,2413,739
23505,0,0,122,0,-122
23506,1,1,878,1433,555
23507,1,1,308,1372,1064
23508,1,0,13,0,-13
23509,0,0,36,0,-36
23510,1,1,91,1666,1575
23511,0,0,51,0,-51
23512,0,0,26,0,-26
23513,1,0,1,0,-1
23514,1,0,54,0,-54
23515,1,0,13,0,-13
23516,1,0,40,0,-40
23517,1,0,19,0,-19
23518,1,1,221,1387,1166
23519,0,0,7,0,-7
23520,0,0,15,0,-15
23521,0,0,1,0,-1
23522,0,0,15,0,-15
23523,0,0,117,0,-117
23524,1,0,78,0,-78
23525,0,0,42,0,-42
23526,1,1,517,1330,813
23527,1,0,69,0,-69
23528,1,0,38,0,-38
23529,0,0,38,0,-38
23530,1,0,56,0,-56
23531,0,0,142,0,-142
23532,0,0,25,0,-25
23533,1,0,64,0,-64
23534,0,0,2,0,-2
23535,1,0,11,0,-11
23536,0,0,0,0,0
23537,0,0,0,0,0
23538,1,0,10,0,-10
23539,0,0,49,0,-49
23540,0,0,79,0,-79
23541,1,1,56,1266,1210
23542,0,0,104,0,-104
23543,1,1,798,1320,522
23544,1,1,1181,1518,337
23545,1,1,290,1239,949
23546,1,0,23,0,-23
23547,1,0,41,0,-41
23548,1,0,37,0,-37
23549,1,1,249,1348,1099
23550,1,0,24,0,-24
23551,0,0,104,0,-104
23552,1,1,175,1438,1263
23553,0,0,134,0,-134
23554,0,0,7,0,-7
23555,0,0,20,0,-20
23556,1,0,13,0,-13
23557,0,0,8,0,-8
23558,0,0,46,0,-46
23559,1,0,12,0,-12
23560,0,0,200,0,-200
23561,0,0,95,0,-95
23562,1,1,846,1201,355
23563,0,0,30,0,-30
23564,1,0,11,0,-11
23565,0,0,111,0,-111
23566,1,1,863,1200,337
23567,0,0,3,0,-3
23568,0,0,61,0,-61
23569,1,0,65,0,-65
23570,1,0,22,0,-22
23571,1,0,30,0,-30
23572,0,0,21,0,-21
23573,1,0,61,0,-61
23574,1,1,1570,1307,-263
23575,0,0,19,0,-19
23576,0,0,84,0,-84
23577,0,0,35,0,-35
23578,1,0,61,0,-61
23579,0,0,24,0,-24
23580,1,0,109,0,-109
23581,1,1,219,1251,1032
23582,1,1,196,1301,1105
23583,0,0,18,0,-18
23584,1,0,40,0,-40
23585,1,1,233,1548,1315
23586,1,1,673,1866,1193
23587,0,0,107,0,-107
23588,1,0,34,0,-34
23589,1,0,158,0,-158
23590,1,0,4,0,-4
23591,0,0,9,0,-9
23592,1,0,141,0,-141
23593,0,0,76,0,-76
23594,1,1,922,1770,848
23595,1,0,9,0,-9
23596,0,0,161,0,-161
23597,1,1,744,1261,517
23598,1,0,25,0,-25
23599,0,0,35,0,-35
23600,0,0,10,0,-10
23601,0,0,18,0,-18
23602,1,1,671,2061,1390
23603,1,0,39,0,-39
23604,1,0,270,0,-270
23605,1,0,84,0,-84
23606,0,0,4,0,-4
23607,0,0,39,0,-39
23608,1,0,27,0,-27
23609,1,0,86,0,-86
23610,1,1,229,1415,1186
23611,1,1,438,1278,840
23612,1,0,19,0,-19
23613,1,0,25,0,-25
23614,1,0,77,0,-77
23615,1,0,49,0,-49
23616,0,0,108,0,-108
23617,0,0,0,0,0
23618,1,1,827,2288,1461
23619,0,0,56,0,-56
23620,1,1,810,1226,416
23621,1,1,591,1366,775
23622,0,0,8,0,-8
23623,0,0,159,0,-159
23624,0,0,16,0,-16
23625,0,0,23,0,-23
23626,1,0,7,0,-7
23627,1,0,159,0,-159
23628,0,0,25,0,-25
23629,1,0,103,0,-103
23630,0,0,1,0,-1
23631,1,1,1534,1556,22
23632,0,0,166,0,-166
23633,1,1,116,1337,1221
23634,1,1,218,1264,1046
23635,0,0,58,0,-58
23636,1,0,37,0,-37
23637,0,0,21,0,-21
23638,1,1,1618,1385,-233
23639,1,0,46,0,-46
23640,1,1,84,1325,1241
23641,0,0,35,0,-35
23642,0,0,22,0,-22
23643,0,0,59,0,-59
23644,1,0,113,0,-113
23645,1,0,168,0,-168
23646,0,0,141,0,-141
23647,1,0,1,0,-1
23648,1,1,232,1250,1018
23649,0,0,83,0,-83
23650,1,0,152,0,-152
23651,0,0,18,0,-18
23652,0,0,5,0,-5
23653,0,0,69,0,-69
23654,1,1,817,1429,612
23655,0,0,9,0,-9
23656,0,0,6,0,-6
23657,0,0,62,0,-62
23658,0,0,0,0,0
23659,1,1,657,1370,713
23660,0,0,11,0,-11
23661,0,0,74,0,-74
23662,1,0,0,0,0
23663,1,0,29,0,-29
23664,0,0,51,0,-51
23665,1,0,19,0,-19
23666,0,0,18,0,-18
23667,1,0,23,0,-23
23668,1,0,62,0,-62
23669,0,0,178,0,-178
23670,0,0,5,0,-5
23671,1,1,840,1208,368
23672,0,0,11,0,-11
23673,0,0,8,0,-8
23674,1,1,547,1665,1118
23675,1,0,4,0,-4
23676,0,0,14,0,-14
23677,1,1,81,2348,2267
23678,0,0,77,0,-77
23679,1,0,7,0,-7
23680,1,0,21,0,-21
23681,1,0,6,0,-6
23682,1,0,0,0,0
23683,1,1,40,1205,1165
23684,0,0,13,0,-13
23685,1,1,602,1628,1026
23686,1,1,859,1293,434
23687,1,0,4,0,-4
23688,0,0,56,0,-56
23689,1,1,158,1664,1506
23690,1,1,649,1372,723
23691,0,0,41,0,-41
23692,0,0,21,0,-21
23693,1,0,62,0,-62
23694,0,0,36,0,-36
23695,1,0,70,0,-70
23696,0,0,73,0,-73
23697,1,1,340,2596,2256
23698,0,0,2,0,-2
23699,0,0,2,0,-2
23700,0,0,55,0,-55
23701,0,0,7,0,-7
23702,1,0,22,0,-22
23703,1,1,356,1209,853
23704,1,1,405,1403,998
23705,1,1,84,1458,1374
23706,1,0,84,0,-84
23707,0,0,48,0,-48
23708,0,0,10,0,-10
23709,0,0,5,0,-5
23710,0,0,5,0,-5
23711,1,0,77,0,-77
23712,0,0,21,0,-21
23713,1,0,41,0,-41
23714,1,0,22,0,-22
23715,1,0,40,0,-40
23716,1,0,47,0,-47
23717,0,0,96,0,-96
23718,0,0,55,0,-55
23719,0,0,36,0,-36
23720,0,0,7,0,-7
23721,0,0,86,0,-86
23722,1,1,333,1223,890
23723,1,1,1346,3452,2106
23724,0,0,47,0,-47
23725,1,0,100,0,-100
23726,1,0,19,0,-19
23727,0,0,63,0,-63
23728,0,0,8,0,-8
23729,1,0,11,0,-11
23730,0,0,16,0,-16
23731,0,0,4,0,-4
23732,1,1,777,3120,2343
23733,1,0,45,0,-45
23734,0,0,59,0,-59
23735,0,0,18,0,-18
23736,1,0,25,0,-25
23737,1,1,2636,1301,-1335
23738,0,0,18,0,-18
23739,1,1,399,1225,826
23740,1,1,309,2266,1957
23741,1,1,236,1545,1309
23742,1,0,35,0,-35
23743,1,1,860,1204,344
23744,1,1,105,1470,1365
23745,0,0,49,0,-49
23746,1,1,1417,1896,479
23747,0,0,33,0,-33
23748,1,1,149,1287,1138
23749,1,1,810,1285,475
23750,0,0,5,0,-5
23751,1,1,483,1660,1177
23752,0,0,45,0,-45
23753,0,0,1,0,-1
23754,1,0,9,0,-9
23755,1,0,22,0,-22
23756,1,1,767,1771,1004
23757,1,0,117,0,-117
23758,1,0,96,0,-96
23759,1,1,641,1437,796
23760,1,1,98,1241,1143
23761,0,0,37,0,-37
23762,1,1,306,1451,1145
23763,1,0,31,0,-31
23764,0,0,17,0,-17
23765,0,0,46,0,-46
23766,1,0,93,0,-93
23767,1,0,116,0,-116
23768,1,1,478,1385,907
23769,0,0,27,0,-27
23770,1,1,1331,1611,280
23771,1,1,418,1583,1165
23772,0,0,100,0,-100
23773,1,0,152,0,-152
23774,1,0,10,0,-10
23775,1,1,259,1376,1117
23776,0,0,52,0,-52
23777,1,0,2,0,-2
23778,1,0,27,0,-27
23779,0,0,166,0,-166
23780,1,1,825,2473,1648
23781,0,0,99,0,-99
23782,0,0,104,0,-104
23783,1,1,323,1294,971
23784,0,0,4,0,-4
23785,1,1,1865,1331,-534
23786,0,0,9,0,-9
23787,0,0,12,0,-12
23788,0,0,16,0,-16
23789,0,0,21,0,-21
23790,0,0,44,0,-44
23791,1,1,79,1900,1821
23792,1,1,350,1426,1076
23793,1,1,428,1301,873
23794,1,0,7,0,-7
23795,1,0,158,0,-158
23796,0,0,1,0,-1
23797,1,1,869,1307,438
23798,1,0,11,0,-11
23799,1,1,229,1387,1158
23800,0,0,7,0,-7
23801,0,0,28,0,-28
23802,0,0,26,0,-26
23803,0,0,35,0,-35
23804,1,0,10,0,-10
23805,0,0,7,0,-7
23806,1,0,24,0,-24
23807,1,1,1195,2361,1166
23808,0,0,9,0,-9
23809,1,0,63,0,-63
23810,0,0,14,0,-14
23811,0,0,105,0,-105
23812,1,1,1284,1224,-60
23813,0,0,29,0,-29
23814,1,0,16,0,-16
23815,0,0,78,0,-78
23816,0,0,14,0,-14
23817,0,0,36,0,-36
23818,0,0,20,0,-20
23819,1,0,11,0,-11
23820,0,0,160,0,-160
23821,0,0,21,0,-21
23822,1,1,78,1735,1657
23823,1,0,27,0,-27
23824,1,1,1056,1411,355
23825,0,0,21,0,-21
23826,1,1,16,1258,1242
23827,1,0,256,0,-256
23828,1,0,9,0,-9
23829,1,1,258,2201,1943
23830,1,0,128,0,-128
23831,0,0,68,0,-68
23832,1,1,227,1236,1009
23833,1,0,11,0,-11
23834,0,0,93,0,-93
23835,0,0,58,0,-58
23836,1,1,123,1389,1266
23837,1,1,459,1248,789
23838,1,1,1062,1430,368
23839,1,1,202,1783,1581
23840,1,0,51,0,-51
23841,1,1,10,1767,1757
23842,0,0,94,0,-94
23843,1,1,418,1399,981
23844,1,1,431,1475,1044
23845,0,0,11,0,-11
23846,1,0,10,0,-10
23847,0,0,8,0,-8
23848,0,0,24,0,-24
23849,0,0,19,0,-19
23850,0,0,3,0,-3
23851,1,0,0,0,0
23852,0,0,62,0,-62
23853,0,0,17,0,-17
23854,1,1,362,2431,2069
23855,0,0,85,0,-85
23856,0,0,5,0,-5
23857,0,0,12,0,-12
23858,1,0,74,0,-74
23859,1,1,596,1715,1119
23860,1,0,93,0,-93
23861,1,1,269,1417,1148
23862,1,1,1298,1552,254
23863,0,0,16,0,-16
23864,0,0,102,0,-102
23865,1,1,1655,1729,74
23866,1,1,1310,1231,-79
23867,1,0,58,0,-58
23868,1,0,7,0,-7
23869,1,1,131,1570,1439
23870,1,0,108,0,-108
23871,1,1,1266,1363,97
23872,1,0,83,0,-83
23873,1,0,17,0,-17
23874,1,0,34,0,-34
23875,1,1,645,1250,605
23876,0,0,109,0,-109
23877,1,0,11,0,-11
23878,0,0,9,0,-9
23879,0,0,47,0,-47
23880,1,1,483,1259,776
23881,1,0,31,0,-31
23882,0,0,173,0,-173
23883,0,0,124,0,-124
23884,1,1,168,1328,1160
23885,0,0,81,0,-81
23886,1,1,646,1557,911
23887,1,0,10,0,-10
23888,1,1,434,1334,900
23889,1,1,228,1773,1545
23890,1,0,120,0,-120
23891,1,1,690,2152,1462
23892,0,0,4,0,-4
23893,1,0,7,0,-7
23894,0,0,6,0,-6
23895,1,0,1,0,-1
23896,1,1,165,1493,1328
23897,0,0,101,0,-101
23898,0,0,227,0,-227
23899,1,0,25,0,-25
23900,0,0,187,0,-187
23901,1,1,2124,1394,-730
23902,0,0,0,0,0
23903,1,1,135,1282,1147
23904,0,0,69,0,-69
23905,1,0,44,0,-44
23906,0,0,31,0,-31
23907,0,0,47,0,-47
23908,1,0,78,0,-78
23909,1,1,374,1746,1372
23910,0,0,95,0,-95
23911,1,1,283,2376,2093
23912,1,1,365,1210,845
23913,1,0,5,0,-5
23914,0,0,44,0,-44
23915,0,0,88,0,-88
23916,0,0,36,0,-36
23917,0,0,52,0,-52
23918,1,0,42,0,-42
23919,0,0,4,0,-4
23920,0,0,40,0,-40
23921,1,1,76,1468,1392
23922,1,0,0,0,0
23923,1,0,36,0,-36
23924,1,0,30,0,-30
23925,0,0,7,0,-7
23926,1,1,197,1211,1014
23927,1,0,25,0,-25
23928,0,0,13,0,-13
23929,1,1,1182,1225,43
23930,1,0,70,0,-70
23931,1,1,51,1458,1407
23932,1,0,5,0,-5
23933,0,0,80,0,-80
23934,0,0,28,0,-28
23935,0,0,41,0,-41
23936,0,0,48,0,-48
23937,0,0,2,0,-2
23938,1,1,214,2153,1939
23939,1,0,26,0,-26
23940,1,0,52,0,-52
23941,1,0,158,0,-158
23942,1,1,224,2882,2658
23943,1,0,108,0,-108
23944,1,1,810,1693,883
23945,0,0,2,0,-2
23946,0,0,67,0,-67
23947,0,0,0,0,0
23948,0,0,62,0,-62
23949,1,1,898,1248,350
23950,1,0,74,0,-74
23951,1,1,338,1433,1095
23952,1,0,11,0,-11
23953,0,0,41,0,-41
23954,1,1,1674,1429,-245
23955,1,1,157,1228,1071
23956,1,1,994,1539,545
23957,0,0,153,0,-153
23958,1,0,28,0,-28
23959,1,0,11,0,-11
23960,1,0,21,0,-21
23961,0,0,6,0,-6
23962,1,1,483,1710,1227
23963,0,0,3,0,-3
23964,1,1,794,1283,489
23965,1,1,1812,1390,-422
23966,1,1,897,1587,690
23967,0,0,81,0,-81
23968,0,0,30,0,-30
23969,1,0,54,0,-54
23970,0,0,46,0,-46
23971,1,0,22,0,-22
23972,1,1,98,1228,1130
23973,1,1,174,1648,1474
23974,1,0,115,0,-115
23975,1,1,476,1412,936
23976,1,0,46,0,-46
23977,1,0,7,0,-7
23978,1,0,105,0,-105
23979,0,0,98,0,-98
23980,1,1,355,1225,870
23981,0,0,72,0,-72
23982,1,0,3,0,-3
23983,1,0,117,0,-117
23984,1,0,3,0,-3
23985,1,0,113,0,-113
23986,0,0,59,0,-59
23987,1,1,271,1289,1018
23988,1,0,78,0,-78
23989,1,1,325,1268,943
23990,1,1,908,1405,497
23991,0,0,172,0,-172
23992,0,0,8,0,-8
23993,1,0,27,0,-27
23994,1,1,888,1440,552
23995,0,0,17,0,-17
23996,0,0,73,0,-73
23997,1,0,125,0,-125
23998,0,0,11,0,-11
23999,1,0,44,0,-44
24000,1,1,152,1345,1193
24001,1,0,103,0,-103
24002,1,0,26,0,-26
24003,0,0,93,0,-93
24004,1,1,543,1291,748
24005,1,1,439,1735,1296
24006,0,0,51,0,-51
24007,0,0,77,0,-77
24008,1,0,3,0,-3
24009,1,1,537,1260,723
24010,1,0,30,0,-30
24011,1,1,712,1373,661
24012,1,0,15,0,-15
24013,1,1,319,1227,908
24014,0,0,15,0,-15
24015,1,0,17,0,-17
24016,0,0,9,0,-9
24017,0,0,10,0,-10
24018,0,0,64,0,-64
24019,1,0,53,0,-53
24020,1,1,460,3975,3515
24021,1,0,77,0,-77
24022,0,0,52,0,-52
24023,1,1,721,1792,1071
24024,0,0,4,0,-4
24025,1,1,451,1717,1266
24026,0,0,82,0,-82
24027,1,1,243,2470,2227
24028,1,0,8,0,-8
24029,0,0,75,0,-75
24030,1,0,10,0,-10
24031,0,0,72,0,-72
24032,1,1,547,1471,924
24033,0,0,7,0,-7
24034,1,0,41,0,-41
24035,1,1,279,1297,1018
24036,1,1,325,1360,1035
24037,0,0,36,0,-36
24038,0,0,8,0,-8
24039,1,1,419,1730,1311
24040,0,0,28,0,-28
24041,1,1,317,1398,1081
24042,0,0,168,0,-168
24043,1,1,932,1223,291
24044,1,1,1444,1205,-239
24045,1,0,9,0,-9
24046,1,1,759,1892,1133
24047,1,1,896,1308,412
24048,1,0,58,0,-58
24049,1,1,744,1215,471
24050,1,1,2092,1584,-508
24051,0,0,12,0,-12
24052,0,0,48,0,-48
24053,1,1,320,1556,1236
24054,0,0,11,0,-11
24055,0,0,15,0,-15
24056,1,1,52,1823,1771
24057,0,0,17,0,-17
24058,0,0,98,0,-98
24059,0,0,22,0,-22
24060,0,0,85,0,-85
24061,0,0,40,0,-40
24062,1,1,1125,1208,83
24063,0,0,34,0,-34
24064,1,0,46,0,-46
24065,1,0,90,0,-90
24066,0,0,35,0,-35
24067,1,0,152,0,-152
24068,1,1,775,1818,1043
24069,0,0,42,0,-42
24070,1,1,485,1331,846
24071,1,0,34,0,-34
24072,1,0,5,0,-5
24073,0,0,5,0,-5
24074,1,1,566,1511,945
24075,1,1,394,1267,873
24076,0,0,178,0,-178
24077,0,0,48,0,-48
24078,0,0,141,0,-141
24079,0,0,5,0,-5
24080,0,0,1,0,-1
24081,1,0,146,0,-146
24082,0,0,20,0,-20
24083,1,0,88,0,-88
24084,1,0,22,0,-22
24085,0,0,62,0,-62
24086,1,0,133,0,-133
24087,0,0,39,0,-39
24088,0,0,9,0,-9
24089,0,0,66,0,-66
24090,1,1,2571,2371,-200
24091,0,0,129,0,-129
24092,1,1,765,1346,581
24093,0,0,75,0,-75
24094,0,0,51,0,-51
24095,0,0,169,0,-169
24096,0,0,31,0,-31
24097,0,0,5,0,-5
24098,1,1,328,1699,1371
24099,1,1,841,1723,882
24100,1,0,13,0,-13
24101,0,0,70,0,-70
24102,0,0,11,0,-11
24103,0,0,0,0,0
24104,1,1,118,2248,2130
24105,0,0,99,0,-99
24106,0,0,31,0,-31
24107,1,1,1539,1847,308
24108,0,0,71,0,-71
24109,1,0,79,0,-79
24110,1,1,581,1392,811
24111,0,0,18,0,-18
24112,1,1,134,1817,1683
24113,1,1,975,1265,290
24114,1,0,11,0,-11
24115,1,1,106,2473,2367
24116,1,0,49,0,-49
24117,0,0,32,0,-32
24118,1,1,37,1815,1778
24119,0,0,75,0,-75
24120,1,0,10,0,-10
24121,1,1,882,1477,595
24122,0,0,7,0,-7
24123,1,0,6,0,-6
24124,0,0,77,0,-77
24125,0,0,16,0,-16
24126,0,0,23,0,-23
24127,1,0,43,0,-43
24128,1,0,10,0,-10
24129,0,0,15,0,-15
24130,0,0,96,0,-96
24131,1,0,54,0,-54
24132,1,0,18,0,-18
24133,1,0,1,0,-1
24134,1,0,16,0,-16
24135,1,0,27,0,-27
24136,0,0,112,0,-112
24137,0,0,1,0,-1
24138,0,0,3,0,-3
24139,0,0,129,0,-129
24140,0,0,5,0,-5
24141,1,1,92,1260,1168
24142,1,1,115,4639,4524
24143,1,1,55,1464,1409
24144,1,1,1069,1424,355
24145,0,0,42,0,-42
24146,0,0,150,0,-150
24147,1,0,34,0,-34
24148,1,0,197,0,-197
24149,1,1,449,2229,1780
24150,1,0,84,0,-84
24151,0,0,182,0,-182
24152,1,0,37,0,-37
24153,1,0,13,0,-13
24154,0,0,138,0,-138
24155,1,0,18,0,-18
24156,1,0,31,0,-31
24157,1,1,205,1743,1538
24158,1,1,127,2578,2451
24159,1,0,72,0,-72
24160,1,0,129,0,-129
24161,1,1,386,1295,909
24162,0,0,114,0,-114
24163,1,0,37,0,-37
24164,0,0,99,0,-99
24165,0,0,29,0,-29
24166,1,1,591,1335,744
24167,0,0,51,0,-51
24168,1,0,4,0,-4
24169,1,1,386,1585,1199
24170,1,0,25,0,-25
24171,1,0,14,0,-14
24172,0,0,109,0,-109
24173,0,0,65,0,-65
24174,0,0,2,0,-2
24175,1,0,132,0,-132
24176,0,0,64,0,-64
24177,1,1,909,2899,1990
24178,0,0,13,0,-13
24179,0,0,145,0,-145
24180,0,0,26,0,-26
24181,0,0,28,0,-28
24182,1,1,906,2228,1322
24183,1,1,137,2433,2296
24184,1,1,848,1210,362
24185,1,1,801,1334,533
24186,1,0,20,0,-20
24187,1,0,11,0,-11
24188,1,1,520,1326,806
24189,1,1,644,1398,754
24190,1,1,213,1378,1165
24191,1,1,280,1422,1142
24192,1,1,3024,2108,-916
24193,0,0,123,0,-123
24194,1,0,40,0,-40
24195,1,1,439,1364,925
24196,1,0,16,0,-16
24197,1,0,35,0,-35
24198,0,0,91,0,-91
24199,0,0,44,0,-44
24200,1,1,528,2332,1804
24201,1,1,58,1537,1479
24202,1,1,782,1292,510
24203,1,0,88,0,-88
24204,1,1,437,1790,1353
24205,1,0,61,0,-61
24206,1,0,92,0,-92
24207,0,0,34,0,-34
24208,1,1,135,1229,1094
24209,1,0,2,0,-2
24210,1,0,2,0,-2
24211,1,1,37,2603,2566
24212,1,0,13,0,-13
24213,1,0,43,0,-43
24214,1,1,117,1237,1120
24215,0,0,170,0,-170
24216,1,0,11,0,-11
24217,0,0,42,0,-42
24218,1,1,29,1208,1179
24219,0,0,39,0,-39
24220,0,0,244,0,-244
24221,1,1,296,1212,916
24222,1,0,81,0,-81
24223,1,1,231,1519,1288
24224,1,1,98,1672,1574
24225,0,0,96,0,-96
24226,1,1,115,1315,1200
24227,1,0,24,0,-24
24228,1,1,2043,1599,-444
24229,1,0,107,0,-107
24230,1,1,135,1444,1309
24231,1,0,180,0,-180
24232,1,0,52,0,-52
24233,0,0,76,0,-76
24234,0,0,43,0,-43
24235,0,0,62,0,-62
24236,1,1,189,1375,1186
24237,0,0,76,0,-76
24238,1,1,115,1532,1417
24239,1,1,102,1335,1233
24240,1,0,53,0,-53
24241,1,1,199,1930,1731
24242,1,0,16,0,-16
24243,0,0,102,0,-102
24244,0,0,18,0,-18
24245,1,0,13,0,-13
24246,0,0,63,0,-63
24247,0,0,12,0,-12
24248,0,0,16,0,-16
24249,0,0,10,0,-10
24250,1,1,568,1266,698
24251,1,1,170,1863,1693
24252,0,0,12,0,-12
24253,0,0,38,0,-38
24254,0,0,0,0,0
24255,0,0,13,0,-13
24256,1,1,545,7749,7204
24257,1,0,0,0,0
24258,0,0,22,0,-22
24259,1,1,198,2032,1834
24260,0,0,131,0,-131
24261,0,0,15,0,-15
24262,1,1,205,1213,1008
24263,0,0,31,0,-31
24264,0,0,189,0,-189
24265,0,0,36,0,-36
24266,0,0,19,0,-19
24267,0,0,26,0,-26
24268,1,1,872,1977,1105
24269,1,1,444,1298,854
24270,0,0,21,0,-21
24271,1,0,3,0,-3
24272,0,0,11,0,-11
24273,1,0,27,0,-27
24274,1,0,36,0,-36
24275,0,0,13,0,-13
24276,1,0,84,0,-84
24277,1,0,47,0,-47
24278,1,0,207,0,-207
24279,1,0,31,0,-31
24280,1,1,522,1824,1302
24281,0,0,7,0,-7
24282,1,1,598,1529,931
24283,1,0,26,0,-26
24284,0,0,95,0,-95
24285,1,0,39,0,-39
24286,0,0,102,0,-102
24287,0,0,26,0,-26
24288,0,0,89,0,-89
24289,0,0,35,0,-35
24290,1,0,50,0,-50
24291,1,1,1923,1370,-553
24292,1,0,6,0,-6
24293,0,0,69,0,-69
24294,1,1,1875,1334,-541
24295,1,0,85,0,-85
24296,0,0,73,0,-73
24297,0,0,62,0,-62
24298,0,0,5,0,-5
24299,1,0,11,0,-11
24300,1,1,278,1222,944
24301,1,0,3,0,-3
24302,1,0,24,0,-24
24303,1,0,61,0,-61
24304,1,1,669,1242,573
24305,1,0,15,0,-15
24306,0,0,15,0,-15
24307,0,0,4,0,-4
24308,1,0,2,0,-2
24309,0,0,62,0,-62
24310,1,1,914,1312,398
24311,1,0,82,0,-82
24312,1,1,165,1223,1058
24313,1,1,1033,1887,854
24314,0,0,32,0,-32
24315,1,1,1429,1768,339
24316,1,1,1585,2091,506
24317,1,1,229,1465,1236
24318,1,0,44,0,-44
24319,0,0,32,0,-32
24320,0,0,41,0,-41
